experiment,scenario,description,test_cell,model,exclude_outliers,n_train,n_test,n_features,n_experts,RMSE,MAE,R2
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,Ridge,True,469,47,39,,0.004093836886673996,0.0033738604094694564,0.9955520379448575
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,Ridge,True,471,45,39,,0.0016244591253648842,0.0013467222555339337,0.9989550219223835
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,Ridge,True,470,46,39,,0.0036675783240160196,0.0026803105097275375,0.9956873896746068
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,Ridge,True,439,77,39,,0.006549922094638723,0.006412648177882413,0.9867035103272633
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,Ridge,True,440,76,39,,0.0024033349516164016,0.0017753155228002733,0.9987232896899254
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,ExtraTrees,True,438,78,39,,0.005145571470222371,0.004050904544803591,0.9943994451862607
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,ExtraTrees,True,445,71,39,,0.008508229007841608,0.0064160243002914,0.986853731623139
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,ExtraTrees,True,440,76,39,,0.00214272424949441,0.0016512842256311306,0.9989871161655978
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,ExtraTrees,True,469,47,39,,0.0015925414944325477,0.0012873123881644855,0.9993268970128618
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,ExtraTrees,True,471,45,39,,0.0017149100254992436,0.0012770890471887632,0.9988354120774491
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,ExtraTrees,True,470,46,39,,0.0051098247864153805,0.002728726235573392,0.9916286896857555
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,ExtraTrees,True,439,77,39,,0.008638562952165784,0.007608758685940391,0.9768714856728201
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,ExtraTrees,True,440,76,39,,0.005426690167334076,0.004034619129270005,0.9934907071027006
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,RandomForest,True,438,78,39,,0.00639533285603048,0.004847124350060508,0.9913485255695086
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,RandomForest,True,445,71,39,,0.00985204567224771,0.007395199334663685,0.9823730576053903
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,RandomForest,True,440,76,39,,0.002534983123738056,0.002015721680331916,0.9985823232547408
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,RandomForest,True,469,47,39,,0.002576485045047433,0.0020816502876592757,0.998238205474873
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,RandomForest,True,471,45,39,,0.0023610609939884756,0.0016401314545915942,0.9977924832054605
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,RandomForest,True,470,46,39,,0.004754184483898319,0.002807165182628821,0.9927534134371703
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,RandomForest,True,439,77,39,,0.008080131876294236,0.007119311903788502,0.9797650735769
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,RandomForest,True,440,76,39,,0.005644242798556079,0.0043651871249369,0.9929583386375667
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,HistGB,True,438,78,39,,0.005163058700627888,0.0040631134245570615,0.9943613135173012
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,HistGB,True,445,71,39,,0.007078858307406004,0.005229792941351548,0.9908998072499762
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,HistGB,True,440,76,39,,0.0026493972002577526,0.001901432322344335,0.9984514643189965
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,HistGB,True,469,47,39,,0.0034129116906020155,0.00244227555820825,0.9969086362775459
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,HistGB,True,471,45,39,,0.0024296778979215,0.001687153711180531,0.997662309513322
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,HistGB,True,470,46,39,,0.005992125529032388,0.003950803894569964,0.9884882001698954
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,HistGB,True,439,77,39,,0.008917628615105627,0.00784903185561927,0.97535303235233
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,HistGB,True,440,76,39,,0.006678730744687623,0.005360250378125392,0.9901405740203078
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,XGBoost,True,438,78,39,,0.004625643139272196,0.003442587235085115,0.9954740675080315
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,XGBoost,True,445,71,39,,0.006543348364239346,0.004845260368550165,0.992224573197678
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,XGBoost,True,440,76,39,,0.0026820644563510542,0.0020576684061400347,0.9984130417837235
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,XGBoost,True,469,47,39,,0.002167898873760271,0.0017468759757201962,0.9987526795475048
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,XGBoost,True,471,45,39,,0.0023032744273391212,0.001975125494001939,0.9978992180616081
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,XGBoost,True,470,46,39,,0.004847386202162391,0.0031390639333098787,0.9924665021549792
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,XGBoost,True,439,77,39,,0.008248174093925387,0.007452503277900354,0.9789146715909544
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,XGBoost,True,440,76,39,,0.006878022207236607,0.005207028243612394,0.9895433900567714
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,LightGBM,True,438,78,39,,0.005130539392961022,0.004115232246581099,0.994432119885807
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,LightGBM,True,445,71,39,,0.0075349378873098075,0.005489421612908491,0.9896894102835104
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,LightGBM,True,440,76,39,,0.0030997975294678373,0.002327978583403502,0.9978802056696542
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,LightGBM,True,469,47,39,,0.0034231824831561053,0.002192499491815306,0.9968900020240778
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,LightGBM,True,471,45,39,,0.0023445104933821847,0.001689449348188907,0.9978233231162786
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,LightGBM,True,470,46,39,,0.005811259693945463,0.0037638528021484417,0.9891726546065278
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,LightGBM,True,439,77,39,,0.009187805591297898,0.008148992148735943,0.9738369527211063
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,LightGBM,True,440,76,39,,0.006673316871078832,0.0051606218893551796,0.9901565519220364
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,CatBoost,True,438,78,39,,0.004908646652295363,0.004364237522357232,0.9949033200351936
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,CatBoost,True,445,71,39,,0.006368030595880614,0.0044319379095927565,0.992635649758386
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,CatBoost,True,440,76,39,,0.0035700229448504305,0.003188402966465787,0.9971882993235073
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,CatBoost,True,469,47,39,,0.006007539086703775,0.005413535328419323,0.9904215945999898
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,CatBoost,True,471,45,39,,0.00425163018808837,0.0035454000942420436,0.9928418537482623
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,CatBoost,True,470,46,39,,0.007818765630355788,0.006176930476294374,0.980399921344429
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,CatBoost,True,439,77,39,,0.010882619355500849,0.010414628869042479,0.9632944606796119
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,CatBoost,True,440,76,39,,0.009188171797105989,0.008790740019893401,0.9813395559374617
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,MAW-GME,True,438,78,39,28.0,0.004034782950003118,0.0033579752196747446,0.9965564675774807
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,MAW-GME,True,445,71,39,28.0,0.007783628717942639,0.0058333051981633716,0.9889975760399503
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,MAW-GME,True,440,76,39,28.0,0.0021768315295454107,0.001710477002870712,0.9989546139292327
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell4,MAW-GME,True,469,47,39,28.0,0.0025198521019825174,0.002121271782614803,0.998314805213259
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell5,MAW-GME,True,471,45,39,28.0,0.0011363694977974967,0.0009500552615015639,0.9994886376615931
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell6,MAW-GME,True,470,46,39,28.0,0.005348651928315781,0.0033874885118233915,0.9908278722155475
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell7,MAW-GME,True,439,77,39,28.0,0.00991948453582388,0.009097507155180066,0.9695039956407039
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell8,MAW-GME,True,440,76,39,28.0,0.006215755389278338,0.005220940329517548,0.9914601234821738
