experiment,window,test_cell,model,exclude_outliers,n_train,n_test,n_features,RMSE,MAE,R2
Multi-HI-Tabular,full_32_42,Cell12,HistGB,True,44,9,19,0.0450304884822835,0.03209038385722914,0.4031829965702346
Multi-HI-Tabular,full_32_42,Cell01,XGBoost,True,44,9,19,0.007149894955869264,0.005746795374545625,0.9866570933897421
Multi-HI-Tabular,full_32_42,Cell03,XGBoost,True,43,10,19,0.02555645647759294,0.023066519899389338,0.7726968666605145
Multi-HI-Tabular,full_32_42,Cell10,XGBoost,True,42,11,19,0.008370390586975867,0.006741412943949143,0.9829971519613423
Multi-HI-Tabular,full_32_42,Cell11,XGBoost,True,39,14,19,0.013424467927473788,0.010304596951270808,0.9576457354704863
Multi-HI-Tabular,full_32_42,Cell12,XGBoost,True,44,9,19,0.013797735880749165,0.012170075211092776,0.9439670450276417
Multi-HI-Tabular,full_32_42,Cell01,LightGBM,True,44,9,19,0.01977983351904344,0.01689342280758092,0.8978833903235705
Multi-HI-Tabular,full_32_42,Cell03,LightGBM,True,43,10,19,0.04277557869115056,0.03382774002832624,0.3632104375630141
Multi-HI-Tabular,full_32_42,Cell10,LightGBM,True,42,11,19,0.03937536124148733,0.03489965309537617,0.6237475575343601
Multi-HI-Tabular,full_32_42,Cell11,LightGBM,True,39,14,19,0.09904830578969133,0.08459634168825605,-1.3056696568385888
Multi-HI-Tabular,full_32_42,Cell12,LightGBM,True,44,9,19,0.047063217597198836,0.03565245395247236,0.3480848069206056
Multi-HI-Tabular,full_32_42,Cell01,CatBoost,True,44,9,19,0.010572135513503013,0.009218100864123903,0.9708273040102358
Multi-HI-Tabular,full_32_42,Cell03,CatBoost,True,43,10,19,0.024695344792215055,0.02216879419130744,0.7877565300723627
Multi-HI-Tabular,full_32_42,Cell10,CatBoost,True,42,11,19,0.011284262276405962,0.008727307421390284,0.9690987128978572
Multi-HI-Tabular,full_32_42,Cell11,CatBoost,True,39,14,19,0.02647124484891651,0.01997896723482571,0.8353158844777185
Multi-HI-Tabular,full_32_42,Cell12,CatBoost,True,44,9,19,0.019176542109446987,0.014309000620879845,0.891764813853071
Multi-HI-Tabular,medium_35_40,Cell01,Ridge,True,44,9,19,0.016603531378804468,0.01385420420828899,0.9280464777579995
Multi-HI-Tabular,medium_35_40,Cell03,Ridge,True,43,10,19,0.021567549289486454,0.01880131062522026,0.8381153213458066
Multi-HI-Tabular,medium_35_40,Cell10,Ridge,True,42,11,19,0.009492319694942224,0.008196231271963712,0.9781337183075294
Multi-HI-Tabular,medium_35_40,Cell11,Ridge,True,39,14,19,0.02056843094575281,0.01630558347231032,0.9005727775390334
Multi-HI-Tabular,medium_35_40,Cell12,Ridge,True,44,9,19,0.019133037199693052,0.017487925406921716,0.8922553528362084
Multi-HI-Tabular,medium_35_40,Cell01,ElasticNet,True,44,9,19,0.016115557746485338,0.013666499974246996,0.9322137193971387
Multi-HI-Tabular,medium_35_40,Cell03,ElasticNet,True,43,10,19,0.02217719925727649,0.01974043597066908,0.8288339824913378
Multi-HI-Tabular,medium_35_40,Cell10,ElasticNet,True,42,11,19,0.010054911861960489,0.008529464679074198,0.975464960491066
Multi-HI-Tabular,medium_35_40,Cell11,ElasticNet,True,39,14,19,0.02502944667366172,0.021496535366635577,0.8527668923132051
Multi-HI-Tabular,medium_35_40,Cell12,ElasticNet,True,44,9,19,0.019447523198062193,0.017834329166992593,0.888684288145682
Multi-HI-Tabular,medium_35_40,Cell01,SVR,True,44,9,19,0.03287302449216495,0.02272311609183307,0.7179471773508311
Multi-HI-Tabular,medium_35_40,Cell03,SVR,True,43,10,19,0.03544593422741605,0.03234680554914867,0.5627427655730002
Multi-HI-Tabular,medium_35_40,Cell10,SVR,True,42,11,19,0.04539703912115934,0.029775195726074132,0.4998672639385884
Multi-HI-Tabular,medium_35_40,Cell11,SVR,True,39,14,19,0.08057555871142374,0.06079176741646834,-0.52584223749868
Multi-HI-Tabular,medium_35_40,Cell12,SVR,True,44,9,19,0.02822825074846684,0.022097789288327965,0.7654714034748554
Multi-HI-Tabular,medium_35_40,Cell01,RandomForest,True,44,9,19,0.0115453059384606,0.010560683038100685,0.9652093922689083
Multi-HI-Tabular,medium_35_40,Cell03,RandomForest,True,43,10,19,0.018505640616563384,0.016760305950305875,0.8808175258903936
Multi-HI-Tabular,medium_35_40,Cell10,RandomForest,True,42,11,19,0.007605586305727893,0.005985750028451243,0.9859623107785751
Multi-HI-Tabular,medium_35_40,Cell11,RandomForest,True,39,14,19,0.013351546529915947,0.009342440858071208,0.9581046205095405
Multi-HI-Tabular,medium_35_40,Cell12,RandomForest,True,44,9,19,0.014723087359054384,0.013431637616764469,0.9361992697719641
Multi-HI-Tabular,medium_35_40,Cell01,ExtraTrees,True,44,9,19,0.010702866119744357,0.009516595123451833,0.9701013685671493
Multi-HI-Tabular,medium_35_40,Cell03,ExtraTrees,True,43,10,19,0.01727274095529172,0.01576316318919794,0.8961690879911764
Multi-HI-Tabular,medium_35_40,Cell10,ExtraTrees,True,42,11,19,0.007030947154956855,0.005240149652636699,0.9880034078851273
Multi-HI-Tabular,medium_35_40,Cell11,ExtraTrees,True,39,14,19,0.006351343311109918,0.0050865076204670845,0.9905194363506145
Multi-HI-Tabular,medium_35_40,Cell12,ExtraTrees,True,44,9,19,0.013536760668818657,0.0120545306066883,0.9460666529840622
Multi-HI-Tabular,medium_35_40,Cell01,HistGB,True,44,9,19,0.030134769853049345,0.02606016804760489,0.7629789696686724
Multi-HI-Tabular,medium_35_40,Cell03,HistGB,True,43,10,19,0.05393173635515971,0.04242103691239205,-0.012262048480440324
Multi-HI-Tabular,medium_35_40,Cell10,HistGB,True,42,11,19,0.03913621901940027,0.03290848131187719,0.6283039403441615
Multi-HI-Tabular,medium_35_40,Cell11,HistGB,True,39,14,19,0.09904830715960289,0.0845963427285028,-1.3056697206168337
Multi-HI-Tabular,medium_35_40,Cell12,HistGB,True,44,9,19,0.042912255424060027,0.033925697502286405,0.4580108982143347
Multi-HI-Tabular,medium_35_40,Cell01,XGBoost,True,44,9,19,0.01296316655294208,0.009558125608021557,0.9561395255153758
Multi-HI-Tabular,medium_35_40,Cell03,XGBoost,True,43,10,19,0.0241606468639699,0.022223793668767998,0.7968479241510303
Multi-HI-Tabular,medium_35_40,Cell10,XGBoost,True,42,11,19,0.008064983434662408,0.006142108638369725,0.9842152690080994
Multi-HI-Tabular,medium_35_40,Cell11,XGBoost,True,39,14,19,0.016351233201115714,0.013807655824725842,0.9371646546435476
Multi-HI-Tabular,medium_35_40,Cell12,XGBoost,True,44,9,19,0.01106802520059184,0.008478020181122044,0.9639447799784919
Multi-HI-Tabular,medium_35_40,Cell01,LightGBM,True,44,9,19,0.031124968821258352,0.027371424122469932,0.7471464975110362
Multi-HI-Tabular,medium_35_40,Cell03,LightGBM,True,43,10,19,0.050995150459870985,0.0397651691054486,0.09497223273350497
Multi-HI-Tabular,medium_35_40,Cell10,LightGBM,True,42,11,19,0.04226287373729366,0.03296358307475336,0.5665407510265646
Multi-HI-Tabular,medium_35_40,Cell11,LightGBM,True,39,14,19,0.09904830578969133,0.08459634168825605,-1.3056696568385888
Multi-HI-Tabular,medium_35_40,Cell12,LightGBM,True,44,9,19,0.042231809206508986,0.03249171834838768,0.4750629269007298
Multi-HI-Tabular,medium_35_40,Cell01,CatBoost,True,44,9,19,0.015909867715960875,0.012646992956814188,0.9339330495290613
Multi-HI-Tabular,medium_35_40,Cell03,CatBoost,True,43,10,19,0.024224110525681533,0.020979636447410445,0.7957792683610139
Multi-HI-Tabular,medium_35_40,Cell10,CatBoost,True,42,11,19,0.01358395696024563,0.010219768911117937,0.9552201309459208
Multi-HI-Tabular,medium_35_40,Cell11,CatBoost,True,39,14,19,0.025146041918845865,0.018159630884068863,0.8513919786377683
Multi-HI-Tabular,medium_35_40,Cell12,CatBoost,True,44,9,19,0.01970492035652976,0.01621074873802962,0.8857181560257352
Multi-HI-Tabular,narrow_36_385,Cell01,Ridge,True,44,9,19,0.012266141447824284,0.010108091090354314,0.9607294430516099
Multi-HI-Tabular,narrow_36_385,Cell03,Ridge,True,43,10,19,0.01918825501419606,0.018761476808843734,0.8718628346287356
Multi-HI-Tabular,narrow_36_385,Cell10,Ridge,True,42,11,19,0.006713291009186793,0.005666550190160693,0.9890629254473098
Multi-HI-Tabular,narrow_36_385,Cell11,Ridge,True,39,14,19,0.007760348437894934,0.006987787296207653,0.9858464486703029
Multi-HI-Tabular,narrow_36_385,Cell12,Ridge,True,44,9,19,0.013827165012524805,0.01267032994632099,0.943727765220615
Multi-HI-Tabular,narrow_36_385,Cell01,ElasticNet,True,44,9,19,0.0106850647803388,0.00873645135910512,0.9702007425225899
Multi-HI-Tabular,narrow_36_385,Cell03,ElasticNet,True,43,10,19,0.01841748971149196,0.018257642725745447,0.8819502638067334
Multi-HI-Tabular,narrow_36_385,Cell10,ElasticNet,True,42,11,19,0.00622083727883551,0.0053970277082595105,0.9906086525480268
Multi-HI-Tabular,narrow_36_385,Cell11,ElasticNet,True,39,14,19,0.008997903796449238,0.008293857802059672,0.9809723273007992
Multi-HI-Tabular,narrow_36_385,Cell12,ElasticNet,True,44,9,19,0.015135928015059074,0.014508715561243841,0.9325711149314079
Multi-HI-Tabular,narrow_36_385,Cell01,SVR,True,44,9,19,0.03236030584121517,0.022577792011984215,0.7266768868238693
Multi-HI-Tabular,narrow_36_385,Cell03,SVR,True,43,10,19,0.029232239779133626,0.02756727650814119,0.7026086490520435
Multi-HI-Tabular,narrow_36_385,Cell10,SVR,True,42,11,19,0.030493562465120187,0.02081755669087966,0.7743441719206574
Multi-HI-Tabular,narrow_36_385,Cell11,SVR,True,39,14,19,0.032346086932701565,0.023365332578795417,0.7541068218233243
Multi-HI-Tabular,narrow_36_385,Cell12,SVR,True,44,9,19,0.02640729918509357,0.01931224280006167,0.7947534606445974
Multi-HI-Tabular,narrow_36_385,Cell01,RandomForest,True,44,9,19,0.01079104944768488,0.010086948142982463,0.9696066557676751
Multi-HI-Tabular,narrow_36_385,Cell03,RandomForest,True,43,10,19,0.01941034995086975,0.01867077607804255,0.868879414501578
Multi-HI-Tabular,narrow_36_385,Cell10,RandomForest,True,42,11,19,0.006192838808669514,0.005474834610733836,0.9906929986344936
Multi-HI-Tabular,narrow_36_385,Cell11,RandomForest,True,39,14,19,0.009231158595513975,0.00686192479227149,0.9799730226683877
Multi-HI-Tabular,narrow_36_385,Cell12,RandomForest,True,44,9,19,0.011901797839791424,0.011114982765422443,0.9583079730419569
Multi-HI-Tabular,narrow_36_385,Cell01,ExtraTrees,True,44,9,19,0.011652069576031175,0.010069992332790415,0.9645629744212898
Multi-HI-Tabular,narrow_36_385,Cell03,ExtraTrees,True,43,10,19,0.020061568330066802,0.019737024660923353,0.8599336176603369
Multi-HI-Tabular,narrow_36_385,Cell10,ExtraTrees,True,42,11,19,0.005041760683715706,0.004458558291281278,0.9938312853676045
Multi-HI-Tabular,narrow_36_385,Cell11,ExtraTrees,True,39,14,19,0.005123276022904728,0.004433292175109627,0.9938312312400176
Multi-HI-Tabular,narrow_36_385,Cell12,ExtraTrees,True,44,9,19,0.011634356893401006,0.011061282579527765,0.9601606140909535
Multi-HI-Tabular,narrow_36_385,Cell01,HistGB,True,44,9,19,0.026025565121776006,0.021503061391100302,0.8232125380644405
Multi-HI-Tabular,narrow_36_385,Cell03,HistGB,True,43,10,19,0.039391011801749885,0.03069425894791513,0.4599942034948512
Multi-HI-Tabular,narrow_36_385,Cell10,HistGB,True,42,11,19,0.03440477793422236,0.030777883610126264,0.7127449029111259
Multi-HI-Tabular,narrow_36_385,Cell11,HistGB,True,39,14,19,0.09904830715960289,0.0845963427285028,-1.3056697206168337
Multi-HI-Tabular,narrow_36_385,Cell12,HistGB,True,44,9,19,0.044713803914966474,0.031119034993173873,0.4115479130484706
Multi-HI-Tabular,narrow_36_385,Cell01,XGBoost,True,44,9,19,0.010527435305948789,0.008762142757312068,0.9710734735336581
Multi-HI-Tabular,narrow_36_385,Cell03,XGBoost,True,43,10,19,0.02217124137279867,0.021592640085241387,0.8289259373287852
Multi-HI-Tabular,narrow_36_385,Cell10,XGBoost,True,42,11,19,0.005685383557214437,0.004229642869099003,0.9921557800295235
Multi-HI-Tabular,narrow_36_385,Cell11,XGBoost,True,39,14,19,0.01942140985299409,0.015801648055229798,0.9113529090971407
Multi-HI-Tabular,narrow_36_385,Cell12,XGBoost,True,44,9,19,0.009399907950538081,0.007710046144422463,0.9739939092921824
Multi-HI-Tabular,narrow_36_385,Cell01,LightGBM,True,44,9,19,0.023494303518528544,0.019858746887595605,0.8559290984962515
Multi-HI-Tabular,narrow_36_385,Cell03,LightGBM,True,43,10,19,0.03865255901556304,0.029288952573722483,0.4800511129734376
Multi-HI-Tabular,narrow_36_385,Cell10,LightGBM,True,42,11,19,0.03654081221713348,0.029972768878677683,0.6759689571725893
Multi-HI-Tabular,narrow_36_385,Cell11,LightGBM,True,39,14,19,0.09904830578969133,0.08459634168825605,-1.3056696568385888
Multi-HI-Tabular,narrow_36_385,Cell12,LightGBM,True,44,9,19,0.043002208999490414,0.031764849740352874,0.4557362586504071
Multi-HI-Tabular,narrow_36_385,Cell01,CatBoost,True,44,9,19,0.011991809038365287,0.010119574864884288,0.9624663731737895
Multi-HI-Tabular,narrow_36_385,Cell03,CatBoost,True,43,10,19,0.02685416756862068,0.023781505453501696,0.7490266901631047
Multi-HI-Tabular,narrow_36_385,Cell10,CatBoost,True,42,11,19,0.009058933507902187,0.007512638127097873,0.980084813882245
Multi-HI-Tabular,narrow_36_385,Cell11,CatBoost,True,39,14,19,0.014354985640638486,0.01020475277924386,0.9515706649330207
Multi-HI-Tabular,narrow_36_385,Cell12,CatBoost,True,44,9,19,0.018841097611108765,0.01521710343146871,0.8955182903049153
Multi-HI-Tabular,very_narrow_365_38,Cell01,Ridge,True,44,9,19,0.02550803061294248,0.024139384516709175,0.8301736863227207
Multi-HI-Tabular,very_narrow_365_38,Cell03,Ridge,True,43,10,19,0.025274497387119177,0.02295800763992941,0.777684775522444
Multi-HI-Tabular,very_narrow_365_38,Cell10,Ridge,True,42,11,19,0.01316598026889582,0.012361914090853854,0.9579334761901332
Multi-HI-Tabular,very_narrow_365_38,Cell11,Ridge,True,39,14,19,0.023382783681308434,0.020604859594107565,0.8715022848907487
Multi-HI-Tabular,very_narrow_365_38,Cell12,Ridge,True,44,9,19,0.028349629417567117,0.025458115501782872,0.763450167989659
Multi-HI-Tabular,very_narrow_365_38,Cell01,ElasticNet,True,44,9,19,0.028294257759068006,0.02561881133270784,0.79104742143553
Multi-HI-Tabular,very_narrow_365_38,Cell03,ElasticNet,True,43,10,19,0.030787960323016117,0.03031688324054188,0.6701124044666625
Multi-HI-Tabular,very_narrow_365_38,Cell10,ElasticNet,True,42,11,19,0.01561944070449091,0.01396674058340522,0.9407946186190804
Multi-HI-Tabular,very_narrow_365_38,Cell11,ElasticNet,True,39,14,19,0.01777922233826179,0.01590145823325856,0.925710317285091
Multi-HI-Tabular,very_narrow_365_38,Cell12,ElasticNet,True,44,9,19,0.02784214351849,0.024809316507066588,0.771843310282759
Multi-HI-Tabular,very_narrow_365_38,Cell01,SVR,True,44,9,19,0.036472971318198356,0.02739681573012302,0.6527890493271944
Multi-HI-Tabular,very_narrow_365_38,Cell03,SVR,True,43,10,19,0.05540978276147619,0.0528846167283597,-0.06850619388070522
Multi-HI-Tabular,very_narrow_365_38,Cell10,SVR,True,42,11,19,0.03654724380777924,0.027930073467442706,0.6758548809764551
Multi-HI-Tabular,very_narrow_365_38,Cell11,SVR,True,39,14,19,0.031101746655779312,0.0228525998996638,0.7726617354850351
Multi-HI-Tabular,very_narrow_365_38,Cell12,SVR,True,44,9,19,0.03523218096239009,0.03159896278457543,0.6346518375055243
Multi-HI-Tabular,very_narrow_365_38,Cell01,RandomForest,True,44,9,19,0.014412635926969118,0.01271544052033222,0.9457826912643493
Multi-HI-Tabular,very_narrow_365_38,Cell03,RandomForest,True,43,10,19,0.01858509687108104,0.015071037201428484,0.8797918793800474
Multi-HI-Tabular,very_narrow_365_38,Cell10,RandomForest,True,42,11,19,0.009560986874318644,0.006732120466099995,0.9778162138774935
Multi-HI-Tabular,very_narrow_365_38,Cell11,RandomForest,True,39,14,19,0.011734568086529146,0.008987801247590561,0.967637862424846
Multi-HI-Tabular,very_narrow_365_38,Cell12,RandomForest,True,44,9,19,0.02475348897830488,0.020902962685398437,0.8196564088819017
Multi-HI-Tabular,very_narrow_365_38,Cell01,ExtraTrees,True,44,9,19,0.013094597611580891,0.01167336804527107,0.9552456309870715
Multi-HI-Tabular,very_narrow_365_38,Cell03,ExtraTrees,True,43,10,19,0.015552281761394756,0.013155890863283481,0.9158232060653508
Multi-HI-Tabular,very_narrow_365_38,Cell10,ExtraTrees,True,42,11,19,0.009166571595901132,0.0068028615109552056,0.9796087384466393
Multi-HI-Tabular,very_narrow_365_38,Cell11,ExtraTrees,True,39,14,19,0.00878457125467548,0.0060713231488355324,0.9818638908354282
Multi-HI-Tabular,very_narrow_365_38,Cell12,ExtraTrees,True,44,9,19,0.02032542889969255,0.017179914130364585,0.8784073541263483
Multi-HI-Tabular,very_narrow_365_38,Cell01,HistGB,True,44,9,19,0.02449223714617942,0.01900847888525213,0.8434301861042345
Multi-HI-Tabular,very_narrow_365_38,Cell03,HistGB,True,43,10,19,0.03994911572020758,0.03151525532668022,0.4445838672477229
Multi-HI-Tabular,very_narrow_365_38,Cell10,HistGB,True,42,11,19,0.03903455498194983,0.031063547890496045,0.6302325395818753
Multi-HI-Tabular,very_narrow_365_38,Cell11,HistGB,True,39,14,19,0.09904830715960289,0.0845963427285028,-1.3056697206168337
Multi-HI-Tabular,very_narrow_365_38,Cell12,HistGB,True,44,9,19,0.0405212557245716,0.030087167179996894,0.516725742507313
Multi-HI-Tabular,very_narrow_365_38,Cell01,XGBoost,True,44,9,19,0.00944397895811899,0.007882070160092779,0.9767211701910501
Multi-HI-Tabular,very_narrow_365_38,Cell03,XGBoost,True,43,10,19,0.02414189992607802,0.019839070834539098,0.797163064868568
Multi-HI-Tabular,very_narrow_365_38,Cell10,XGBoost,True,42,11,19,0.013415431840167438,0.00894737186226948,0.9563243336432681
Multi-HI-Tabular,very_narrow_365_38,Cell11,XGBoost,True,39,14,19,0.01798906369640611,0.015337030254172672,0.9239463432031635
Multi-HI-Tabular,very_narrow_365_38,Cell12,XGBoost,True,44,9,19,0.024678723776409818,0.021896972805125134,0.8207441797741685
Multi-HI-Tabular,very_narrow_365_38,Cell01,LightGBM,True,44,9,19,0.026669346387730313,0.021969046444501247,0.8143581584461439
Multi-HI-Tabular,very_narrow_365_38,Cell03,LightGBM,True,43,10,19,0.03918153525289398,0.030783052410305045,0.46572230085484645
Multi-HI-Tabular,very_narrow_365_38,Cell10,LightGBM,True,42,11,19,0.039892136808252786,0.03481949358241679,0.6138066199254947
Multi-HI-Tabular,very_narrow_365_38,Cell11,LightGBM,True,39,14,19,0.09904830578969133,0.08459634168825605,-1.3056696568385888
Multi-HI-Tabular,very_narrow_365_38,Cell12,LightGBM,True,44,9,19,0.043024493819878,0.03226082670053105,0.4551720103138397
Multi-HI-Tabular,very_narrow_365_38,Cell01,CatBoost,True,44,9,19,0.01812353578845327,0.014372801074239154,0.9142691789212041
Multi-HI-Tabular,very_narrow_365_38,Cell03,CatBoost,True,43,10,19,0.02511611723715857,0.020421728721497223,0.7804622786360308
Multi-HI-Tabular,very_narrow_365_38,Cell10,CatBoost,True,42,11,19,0.013457625476456524,0.011329815098311082,0.9560491679675444
Multi-HI-Tabular,very_narrow_365_38,Cell11,CatBoost,True,39,14,19,0.016147724674963594,0.01304218777334564,0.9387190268619634
Multi-HI-Tabular,very_narrow_365_38,Cell12,CatBoost,True,44,9,19,0.027116134411247536,0.021859133179974653,0.783586959115236
