dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,7,257.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8164720945178325,0.8250563900316089,0.008584295513776374,0.7980799998676957,152.31047399993258,153.10855399980028,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,8,298.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7743791817179085,0.7794031055012212,0.005023923783312623,0.7133300000532472,144.98759399998562,145.70092400003887,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,9,339.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7466560722603011,0.753807192565224,0.007151120304922931,0.6960809998872719,151.6528439999547,152.34892499984198,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,10,380.0,best_window_only,consolidated_window_availability,narrow_36_385,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.694138598795892,0.712226281944282,0.018087683148389933,0.8005800000319141,159.17930399996294,159.97988399999485,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,0,0.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,1,41.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.9456190529227664,1.0,0.05438094707723362,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,2,59.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.9187197468101648,1.0,0.08128025318983523,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,3,98.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8968224477968175,1.0,0.10317755220318248,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,4,134.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8775754212904102,1.0,0.12242457870958978,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,5,175.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8659219407337793,1.0,0.13407805926622074,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,6,216.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8441512446516494,1.0,0.15584875534835063,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,7,257.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8164720945178325,1.0,0.18352790548216746,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,8,298.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.7743791817179085,1.0,0.22562081828209146,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,9,339.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.7466560722603011,1.0,0.25334392773969894,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,10,380.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.694138598795892,1.0,0.305861401204108,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,0,0.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,1.0,0.9985889090476199,0.001411090952380123,0.39414999992004596,74.21816600003694,74.61231599995699,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,1,41.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9456190529227664,0.9492230072722665,0.003603954349500116,0.4187900001397793,72.57194599992545,72.99073600006523,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,2,59.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.9187197468101648,0.9209895130216668,0.002269766211501989,0.42595999980221677,77.79691699988689,78.2228769996891,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,3,98.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8968224477968175,0.9159937313975625,0.019171283600744937,0.5068499999651976,84.24866799987285,84.75551799983805,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,4,134.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8775754212904102,0.8869808059493025,0.00940538465889229,0.42159999998148123,73.13234699995519,73.55394699993667,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,5,175.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8659219407337793,0.8757116482250776,0.009789707491298372,0.5112499998176645,87.62688799993157,88.13813799974923,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,6,216.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8441512446516494,0.8567976466903923,0.012646402038742899,0.40521000005355745,76.29175700003543,76.69696700008899,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,7,257.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.8164720945178325,0.8296417930163128,0.013169698498480265,0.5144699998709257,73.60468599995329,74.11915599982422,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,8,298.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.7743791817179085,0.7823076953638909,0.007928513645982349,0.5813499999476335,85.5114579999281,86.09280799987573,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,9,339.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.7466560722603011,0.7550100728058201,0.008354000545519047,0.49428000011175754,91.42284899985498,91.91712899996674,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,10,380.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,1.0,0.694138598795892,0.706375558101205,0.012236959305312989,0.46479999991788645,69.28185600008874,69.74665600000662,5072.0712890625,3,0.010916508751521059
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,0,0.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,1.0,0.9985898738210057,0.0014101261789942754,1.0526900000513706,242.9932820000431,244.04597200009448,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,1,41.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9456190529227664,0.9481806453915589,0.0025615924687925062,1.1668399999962276,232.83667200007585,234.00351200007208,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,2,59.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.9187197468101648,0.9227858639968127,0.004066117186647955,1.0134900001048663,230.03849099995932,231.0519810000642,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,3,98.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8968224477968175,0.9128144447727595,0.015991996975942002,0.9808800000428164,226.0367110000061,227.01759100004892,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,4,134.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8775754212904102,0.8862909901188394,0.008715568828429165,1.2858800000685733,240.4112219999206,241.69710199998917,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,5,175.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8659219407337793,0.8760811565867608,0.010159215852981518,1.0738700000274548,238.32304200004728,239.39691200007474,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,6,216.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8441512446516494,0.8530401661887462,0.008888921537096861,1.1826200000086828,249.08206200007044,250.26468200007912,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,7,257.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.8164720945178325,0.8282808719847972,0.011808777466964626,0.9450810000544152,226.46425099992484,227.40933199997926,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,8,298.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7743791817179085,0.7811116113197046,0.006732429601796097,0.9550900001613627,221.47771000004468,222.43280000020604,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,9,339.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.7466560722603011,0.7528651353629022,0.0062090631026011645,1.126659999954427,222.34817000003204,223.47482999998647,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,10,380.0,best_window_unavailable,consolidated_window_availability,full_32_42;medium_35_40;very_narrow_365_38,none,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,1.0,0.694138598795892,0.7077706966859092,0.01363209789001718,1.3250290000996756,232.96128100014357,234.28631000024325,8231.1611328125,5,0.011257970504106297
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,0,0.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,1,41.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.9456190529227664,1.0,0.05438094707723362,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,2,59.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.9187197468101648,1.0,0.08128025318983523,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,3,98.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8968224477968175,1.0,0.10317755220318248,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell01,4,134.0,only_full_32_42,single_window_only_diagnostic,full_32_42,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,narrow_36_385,prediction_only,0.0,0.8775754212904102,1.0,0.12242457870958978,0.0,0.0,0.0,1911.5068359375,1,0.010444899057549632
