scenario,scenario_description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,Ridge,13,0.007569467282266146,0.07975180504908426
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,ExtraTrees,13,0.002523020698661468,0.239267590703129
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,RandomForest,13,0.002946682283375603,0.2048668196352056
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,HistGB,13,0.006243919452433242,0.09668262287997337
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,XGBoost,13,0.004355050313770936,0.13861564089707198
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,LightGBM,13,0.006668542087375676,0.09052631945120372
only_medium_window,Only medium-window features are available.,False,Cell55,medium_32_35,CatBoost,13,0.00401677544418492,0.15028920138433222
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,Ridge,13,0.009754245718632376,0.06373724573457462
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,ExtraTrees,13,0.0037617015536717925,0.16527301065641337
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,RandomForest,13,0.003795882205904747,0.16378478628271995
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,HistGB,13,0.006287390108417696,0.09888179262903828
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,XGBoost,13,0.0018839712864797062,0.3299976481497012
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,LightGBM,13,0.006059216764994533,0.10260540128455027
only_narrow_window,Only narrow-window features are available.,False,Cell51,narrow_33_345,CatBoost,13,0.008210613974051524,0.0757201152630023
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,Ridge,13,0.011437497753014928,0.09842989513497113
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,ExtraTrees,13,0.005728571696295482,0.19652206225193541
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,RandomForest,13,0.006021346973635052,0.1869666079696061
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,HistGB,13,0.008948052590206652,0.12581412762655686
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,XGBoost,13,0.007066472636204762,0.15931443501562392
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,LightGBM,13,0.009137815598591253,0.12320137614666646
only_narrow_window,Only narrow-window features are available.,False,Cell52,narrow_33_345,CatBoost,13,0.010257642344217065,0.1097514958546401
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,Ridge,13,0.010328620756997588,0.09853762963600003
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,ExtraTrees,13,0.005305104670067824,0.1918448243771921
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,RandomForest,13,0.00536026853534264,0.18987050495034954
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,HistGB,13,0.008738290985077146,0.1164710158093784
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,XGBoost,13,0.005954238153968016,0.1709298581218478
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,LightGBM,13,0.00847703509518457,0.12006056128664108
only_narrow_window,Only narrow-window features are available.,False,Cell53,narrow_33_345,CatBoost,13,0.009064008355338622,0.11228560581859112
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,Ridge,13,0.011376879353439838,0.09260085468891309
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,ExtraTrees,13,0.00590447159093518,0.17842543186977147
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,RandomForest,13,0.005948443177067971,0.17710649247288962
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,HistGB,13,0.008830096978401097,0.11930882382361443
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,XGBoost,13,0.005414826751179115,0.19455982262074964
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,LightGBM,13,0.008679009896563925,0.12138578899292712
only_narrow_window,Only narrow-window features are available.,False,Cell54,narrow_33_345,CatBoost,13,0.00903424531798524,0.11661278553113458
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,Ridge,13,0.005709340955883108,0.09807443178222243
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,ExtraTrees,13,0.00238330078661666,0.23494264952260596
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,RandomForest,13,0.0026445578978087653,0.21173264309359582
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,HistGB,13,0.005535963304511305,0.10114596296684163
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,XGBoost,13,0.004339253884005143,0.12904063127101137
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,LightGBM,13,0.005812327877156031,0.09633668287665045
only_narrow_window,Only narrow-window features are available.,False,Cell55,narrow_33_345,CatBoost,13,0.004349826144899764,0.12872699848707228
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,Ridge,13,0.00840300843209045,0.06221815329338864
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,ExtraTrees,13,0.0024658416986005974,0.2120242223941047
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,RandomForest,13,0.0021622807210275046,0.2417900071672756
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,HistGB,13,0.006749020449186527,0.07746598461383299
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,XGBoost,13,0.0020483952733710677,0.25523283684705944
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,LightGBM,13,0.006911985355874011,0.07563956021623572
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell51,very_narrow_335_340,CatBoost,13,0.00691292896730553,0.07562923546810288
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,Ridge,13,0.0071518564994496,0.10399416975720621
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,ExtraTrees,13,0.003822264406156528,0.1945837320383585
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,RandomForest,13,0.0035679610377196314,0.20845248208628572
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,HistGB,13,0.006379425906598354,0.11658592228434532
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,XGBoost,13,0.005449792371985601,0.13647328252632696
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,LightGBM,13,0.006378922456254986,0.11659512370213874
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell52,very_narrow_335_340,CatBoost,13,0.006031297498588192,0.12331528760533851
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,Ridge,13,0.007604793084529488,0.10319564932924352
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,ExtraTrees,13,0.004213455058531537,0.18625586813399714
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,RandomForest,13,0.003602989513883867,0.21781368254560077
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,HistGB,13,0.006261973024295185,0.12532493130119676
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,XGBoost,13,0.005513996839466052,0.14232528453030513
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,LightGBM,13,0.006748204908619947,0.11629484285193689
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell53,very_narrow_335_340,CatBoost,13,0.007213745478186484,0.10878974130771984
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,Ridge,13,0.009851451711937364,0.09849629285841147
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,ExtraTrees,13,0.005113599439722452,0.18975490195337957
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,RandomForest,13,0.0055041952605360475,0.1762892937186559
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,HistGB,13,0.007925703231346452,0.12242840859100403
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,XGBoost,13,0.005919824548857669,0.16391209076099128
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,LightGBM,13,0.00708945104356718,0.13686970728795644
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell54,very_narrow_335_340,CatBoost,13,0.008644430687943783,0.1122493048296013
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell55,very_narrow_335_340,Ridge,13,0.008990998518479905,0.07467590675568479
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell55,very_narrow_335_340,ExtraTrees,13,0.002649245429591334,0.25343411823039763
only_very_narrow_window,Only very-narrow-window features are available.,False,Cell55,very_narrow_335_340,RandomForest,13,0.002990919181456002,0.2244826517218725
