dataset,test_cell,deployment_model,expert_window,expert_model,expert_inner_rmse,expert_rank_score,expert_weight,expert_model_size_kb,n_features
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,SVR-RBF,0.00883488274165848,0.00931281273547077,0.01399519013003955,19.037109375,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,SVR-RBF,0.008917859185125384,0.009416640536936565,0.01384087944211521,19.65625,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,SVR-RBF,0.009008673754368882,0.009509513684987063,0.013705704843664391,18.56640625,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,CatBoost,0.008808403135735509,0.009744797912543684,0.013374786450382398,202.603515625,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,KNN,0.009261518822543655,0.009871558508390693,0.013203041109372414,33.12109375,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,Ridge,0.011247927833838378,0.011505585067335343,0.011327942976221353,2.1435546875,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,KNN,0.011570893699140775,0.012333165216037197,0.010567815874438424,33.134765625,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,KNN,0.011612549781913862,0.012377565533285945,0.010529907450758068,33.134765625,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,SVR-RBF,0.012551333550115016,0.013277506061639896,0.009816197866016431,21.796875,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,KNN,0.014028737969067557,0.01495378101967432,0.008715831634853689,33.216796875,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,ElasticNet,0.014637771365693504,0.014978173910577522,0.008701637368614942,2.19921875,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,SVR-RBF,0.014962000376573591,0.015834069754078868,0.008231278789453749,21.431640625,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,KNN,0.01663886297865469,0.017734497129569746,0.007349216072261404,33.09375,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,Ridge,0.01755600774477193,0.01795509717002558,0.007258922132631455,2.1162109375,18
Dataset 3,Cell53,Fast-MAW-GME-K3-latency-aware,paper_335_350,ExtraTrees,0.002928506277332179,0.003479049671349986,0.33597164263398,16059.556640625,18
Dataset 3,Cell53,Fast-MAW-GME-K3-latency-aware,paper_335_350,RandomForest,0.0030199643380292717,0.0035101326615302915,0.3329965489481011,4449.96875,18
Dataset 3,Cell53,Fast-MAW-GME-K3-latency-aware,very_narrow_335_340,RandomForest,0.0030379311638532684,0.0035309660659900936,0.3310318084179189,4449.2158203125,18
